floor,price,size,exterior,rooms,bathrooms,latitude,longitude,distance,newDevelopment,hasLift,priceByArea,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew,codbar_1,codbar_2,codbar_3,codbar_4,codbar_5,coddistrit_1,coddistrit_2,coddistrit_3
1.0,350000,89.0,1,3,2,40.4561614,-3.7087888,1799,0,1,3933,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
3.0,140000,35.0,0,1,1,40.4054563,-3.701647,3905,0,1,4000,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
4.0,380000,93.0,1,2,1,40.4082182,-3.705071,3558,0,1,4086,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,230000,50.0,1,0,1,40.4237732,-3.7062824,1831,0,1,4600,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,160000,29.0,0,0,1,40.4258532,-3.7035012,1666,0,0,5517,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,295000,82.0,1,4,1,40.4065869,-3.7048668,3740,0,1,3598,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,138000,24.0,0,1,1,40.406845,-3.7013479,3758,0,0,5750,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,295000,85.0,0,2,2,40.4046792,-3.7051543,3948,0,1,3471,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
4.0,820000,184.0,1,2,2,40.4183009,-3.7072182,2424,0,1,4457,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
5.0,280000,65.0,1,2,1,40.4120147,-3.709328,3112,0,1,4308,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,1400000,250.0,1,6,4,40.4138181,-3.709582,2911,0,0,5600,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,2200000,230.0,1,5,2,40.4152879,-3.6899847,3228,0,1,9565,0,0,0,0,0,0,1,0,0,0,0,1,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
1.0,195000,46.0,1,1,1,40.4675135,-3.5840697,11085,1,1,4239,0,1,1,1,0,0,1,0,0,0,1,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,390000,72.0,1,2,2,40.4120762,-3.7034657,3153,0,0,5417,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
6.0,1160000,157.0,1,3,2,40.4325435,-3.7240726,1451,0,1,7389,0,0,1,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,195000,40.0,1,1,1,40.4015252,-3.7103753,4278,0,1,4875,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,570000,165.0,1,6,2,40.4165727,-3.6977224,2804,0,1,3455,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
5.0,115000,35.0,0,1,1,40.399735,-3.697985,4591,0,0,3286,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
5.0,235000,47.0,0,1,1,40.3986564,-3.7027362,4637,0,1,5000,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,550000,84.0,1,1,1,40.417591,-3.7038628,2545,0,1,6548,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,220000,48.0,0,1,1,40.4112587,-3.6954803,3423,0,0,4583,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
1.0,350000,55.0,1,2,1,40.4611643,-3.6707502,4070,0,1,6364,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
3.0,190000,30.0,0,1,1,40.4330064,-3.7017251,1046,0,0,6333,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
6.0,265000,54.0,0,1,1,40.4122575,-3.6978713,3251,0,1,4907,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,890000,177.0,1,4,3,40.4440493,-3.7003731,930,0,1,5028,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
0.0,4999999,524.0,0,7,5,40.4469035,-3.6904529,1823,0,0,9542,0,0,1,1,1,0,0,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
4.0,1950000,290.0,1,4,5,40.4255139,-3.6775315,3185,0,1,6724,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,339000,110.0,1,3,2,40.4247912,-3.6625851,4354,0,1,3082,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,800000,213.0,0,5,3,40.4342218,-3.6692816,3505,0,0,3756,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,520000,91.0,1,1,1,40.4105693,-3.7099301,3272,0,1,5714,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
5.0,825000,182.0,1,4,3,40.4686308,-3.6896699,3618,0,1,4533,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,360000,60.0,0,2,2,40.4108558,-3.6938458,3517,0,0,6000,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,940000,135.0,1,5,5,40.4227274,-3.7074229,1932,0,1,6963,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
7.0,799700,127.0,1,4,2,40.3993472,-3.6839677,5028,1,1,6297,0,1,1,1,0,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0
3.0,850000,155.0,1,3,2,40.4272146,-3.7220319,1748,0,1,5484,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
4.0,880000,123.0,1,4,3,40.4191372,-3.7050507,2357,0,1,7154,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,850000,166.0,1,2,2,40.4206516,-3.7014014,2271,0,1,5120,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
6.0,2580000,336.0,1,4,4,40.4319391,-3.6927397,1713,0,1,7679,0,0,1,1,0,1,0,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.0,187000,45.0,0,1,1,40.4540447,-3.7053867,1609,0,0,4156,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
9.0,337000,63.0,1,2,2,40.4689427,-3.6690047,4731,1,1,5349,0,1,1,1,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
5.0,580000,70.0,1,2,1,40.421814,-3.700287,2182,0,1,8286,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
5.0,734700,125.0,1,3,2,40.4192262,-3.6167853,8220,1,1,5878,0,1,1,1,0,0,0,1,0,0,1,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
5.0,206400,44.0,1,0,1,40.4192262,-3.6167853,8220,1,1,4691,0,1,1,1,0,0,0,0,1,0,1,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
1.0,337500,64.0,1,2,2,40.4689427,-3.6690047,4731,1,1,5273,0,1,1,1,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,210000,75.0,1,1,1,40.381075,-3.6334601,9215,0,1,2800,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
7.0,335000,63.0,1,2,2,40.4689427,-3.6690047,4731,1,1,5317,0,1,1,1,0,0,1,0,0,0,1,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,235000,46.0,1,1,1,40.4675135,-3.5840697,11085,1,1,5109,0,1,1,1,0,0,1,0,0,0,1,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,1790000,400.0,0,5,4,40.449222,-3.6486593,5290,0,0,4475,0,0,1,1,1,0,0,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
4.0,255000,55.0,1,1,1,40.448054,-3.7053122,979,0,0,4636,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,1500000,270.0,0,4,4,40.4506645,-3.6742524,3249,0,0,5556,0,0,1,1,1,0,0,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
1.0,485000,102.0,1,2,2,40.4214597,-3.6655594,4289,0,1,4755,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,520000,130.0,1,4,3,40.4274281,-3.7095737,1398,0,1,4000,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,98000,47.0,0,1,1,40.3882127,-3.6509107,7627,0,0,2085,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,1200000,295.0,0,8,5,40.4479228,-3.7103141,881,0,0,4068,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
11.0,350000,117.0,1,3,2,40.4631979,-3.6394632,6501,0,1,2991,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,125000,61.0,1,2,1,40.3877,-3.65736,7326,0,0,2049,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
6.0,247000,106.0,1,3,2,40.4143421,-3.6587372,5192,0,1,2330,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-3.0,-1.0,-1.0,0.0,-2.0,-2.0
2.0,259000,90.0,1,3,2,40.4767838,-3.6602978,5865,0,1,2878,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
-1.0,295000,99.0,1,4,1,40.4443387,-3.6943869,1406,0,1,2980,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
0.0,298000,85.0,1,2,1,40.4472996,-3.6001976,9326,0,1,3506,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
4.0,795000,195.0,1,4,3,40.4341452,-3.7172852,896,0,1,4077,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
4.0,975000,220.0,1,4,3,40.4365699,-3.6999209,934,0,1,4432,0,0,1,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
0.0,1025000,300.0,0,4,4,40.4890176,-3.7295227,5694,0,0,3417,0,0,1,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.0,119000,49.0,1,3,1,40.3491641,-3.7045366,10110,0,0,2429,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0
5.0,200000,35.0,1,0,1,40.4076704,-3.701097,3672,0,1,5714,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,250000,104.0,1,3,1,40.3886707,-3.7051385,5722,0,0,2404,0,0,1,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
4.0,233000,55.0,1,2,1,40.4555936,-3.7114778,1738,0,1,4236,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
4.0,457000,110.0,1,3,2,40.4072386,-3.7192116,3725,0,1,4155,0,0,1,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
4.0,110000,44.0,1,1,1,40.4325352,-3.643514,5687,0,0,2500,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,1099000,164.0,1,3,2,40.4243717,-3.6785315,3180,0,1,6701,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,157000,85.0,1,3,1,40.4297107,-3.6288,6966,0,1,1847,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
-1.0,122000,71.0,1,2,1,40.3946108,-3.6576185,6718,0,0,1718,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,159000,71.0,1,2,1,40.3863457,-3.7126077,5969,0,0,2239,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,129000,55.0,1,3,1,40.4117686,-3.7318182,3641,0,0,2345,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
0.0,1370000,400.0,0,5,4,40.4566232,-3.630279,6994,0,0,3425,0,0,1,1,1,0,0,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,129000,59.0,1,2,1,40.3816935,-3.7107415,6483,0,0,2186,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0
1.0,2400000,614.0,1,9,6,40.456326,-3.6838169,2864,0,1,3909,0,0,1,1,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
3.0,198000,58.0,1,1,1,40.4430007,-3.5778353,11189,0,1,3414,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
1.0,940000,169.0,1,4,3,40.4606229,-3.6839592,3180,0,1,5562,0,0,1,1,0,0,1,0,0,0,0,1,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
3.0,750000,187.0,1,5,3,40.4613146,-3.6919234,2820,0,1,4011,0,0,0,0,0,0,1,0,0,0,0,1,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
5.0,1100000,107.0,1,3,2,40.4346797,-3.685395,2164,0,1,10280,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,589000,127.0,1,2,2,40.4489846,-3.6741485,3193,0,1,4638,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
0.0,229000,90.0,1,3,2,40.3634,-3.5889100000000003,13329,0,1,2544,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0
1.0,1300000,218.0,1,4,2,40.4362915,-3.6834261,2286,0,1,5963,0,0,1,1,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,190000,44.0,1,1,1,40.4580465,-3.7032388,2086,0,0,4318,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,1190000,196.0,0,5,2,40.4368574,-3.6618167,4092,0,0,6071,0,0,1,1,1,0,0,0,0,0,0,1,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,320000,108.0,0,4,2,40.4045828,-3.6775655,4800,0,1,2963,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
0.0,275000,113.0,1,3,2,40.4706183,-3.7087524,3406,0,1,2434,0,0,1,1,0,0,1,0,0,0,0,1,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,105000,75.0,1,1,1,40.3748689,-3.6286485,9994,0,1,1400,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0
1.0,105000,75.0,1,1,1,40.3748689,-3.6286485,9994,0,1,1400,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0
0.0,209000,40.0,1,0,1,40.4373205,-3.6982201,1040,0,1,5225,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
3.0,960000,200.0,1,5,3,40.4207765,-3.6743328,3698,0,1,4800,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
7.0,3950000,413.0,1,4,4,40.4238259,-3.6852937,2757,0,1,9564,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,540000,112.0,1,3,1,40.4194665,-3.6723133,3922,0,1,4821,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
4.0,1250000,220.0,1,4,4,40.4306608,-3.6697689,3559,0,1,5682,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
12.0,1178000,201.0,1,3,2,40.4386881,-3.7181967,708,0,1,5861,0,0,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
5.0,780000,104.0,1,3,2,40.425247,-3.676556,3271,0,1,7500,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,2200000,353.0,1,3,4,40.433164,-3.6774387,2858,0,1,6232,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,790000,146.0,1,4,2,40.4108654,-3.6932662,3535,0,1,5411,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,2100000,397.0,1,13,2,40.4317206,-3.6802704,2679,0,1,5290,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,875000,159.0,1,3,2,40.4427584,-3.6983363,1033,0,1,5503,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.0,670000,125.0,1,2,2,40.4265213,-3.6752944,3297,0,1,5360,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,2490000,400.0,0,5,4,40.4449038,-3.6924381,1582,0,0,6225,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
0.0,2300000,800.0,0,7,6,40.4603886,-3.6396249,6371,0,0,2875,0,0,1,1,1,0,0,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
0.0,99000,42.0,1,1,1,40.4827315,-3.686174,5161,0,1,2357,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
5.0,1650000,157.0,1,3,3,40.4262011,-3.6837601,2699,0,1,10510,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
6.0,2000000,230.0,1,4,4,40.433278,-3.6932481,1602,0,1,8696,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
2.0,519934,125.0,1,3,2,40.4918199,-3.7252035,5903,1,1,4159,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,428418,101.0,1,2,2,40.4918199,-3.7252035,5903,1,1,4242,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,890000,241.0,1,6,3,40.4465305,-3.6940833,1530,0,1,3693,0,0,1,1,0,0,1,0,0,0,0,1,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
4.0,235000,42.0,0,1,1,40.4862595,-3.6684833,6228,1,1,5595,0,0,0,0,0,0,1,0,0,0,1,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
4.0,510000,114.0,1,4,2,40.4339267,-3.6716748,3312,0,1,4474,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,317000,83.0,1,2,2,40.4321984,-3.6537613,4837,1,1,3819,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,1390000,301.0,1,6,2,40.4196305,-3.7065789,2283,0,1,4618,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
6.0,750000,162.0,1,4,3,40.4681595,-3.686891,3691,0,1,4630,0,0,1,1,0,0,1,0,0,0,0,1,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,1500000,240.0,1,5,3,40.4183147,-3.7138177,2432,0,1,6250,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
1.0,1150000,182.0,1,4,3,40.4280257,-3.7027875,1464,0,1,6319,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
6.0,3300000,240.0,1,3,3,40.4225559,-3.6814259,3100,0,1,13750,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,459000,117.0,1,3,2,40.4321984,-3.6537613,4837,1,1,3923,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
4.0,211000,55.0,1,1,1,40.4321984,-3.6537613,4837,1,1,3836,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
4.0,226000,61.0,1,1,1,40.4321984,-3.6537613,4837,1,1,3705,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,1980000,232.0,1,3,4,40.4155374,-3.6904083,3185,0,1,8534,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
5.0,925000,261.0,1,5,5,40.4986598,-3.7036183,6544,0,1,3544,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.0,589000,178.0,1,5,2,40.4045819,-3.7034265,3977,0,1,3309,0,0,0,0,0,0,1,0,0,0,0,1,0.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
3.0,335000,119.0,1,3,2,40.4759983,-3.7272616,4260,0,1,2815,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
6.0,1480000,199.0,1,4,4,40.4524654,-3.687351,2365,0,1,7437,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
1.0,399999,72.0,1,1,1,40.4746801,-3.7181621,3917,0,1,5556,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
0.0,167000,40.0,1,2,1,40.4653623,-3.7017975,2904,0,1,4175,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,430000,85.0,1,4,1,40.4327753,-3.7105329,804,0,1,5059,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
2.0,549000,127.0,1,3,2,40.4199032,-3.7020983,2332,0,1,4323,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,1600000,406.0,0,4,3,40.4638972,-3.7667125,5484,0,0,3941,0,0,1,1,1,0,0,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,195000,60.0,1,1,1,40.4077105,-3.702467,3646,0,1,3250,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,740000,185.0,1,3,2,40.4122414,-3.7066379,3099,0,0,4000,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,235000,52.0,1,1,1,40.4117243,-3.7028544,3201,0,1,4519,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,1845000,252.0,1,4,4,40.4487877,-3.6782947,2855,0,1,7321,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
14.0,779000,174.0,1,3,2,40.48574,-3.67008,6104,0,1,4477,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
5.0,1550000,272.0,1,4,3,40.4302969,-3.7198736,1364,0,1,5699,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
