propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,priceByArea,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,subTypology,hasParkingSpace,isParkingSpaceIncludedInPrice,codbar,coddistrit,codbarrio,barrio,distrito
93716932,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/a8/fb/874380631.jpg,AF160778,31,,930000,chalet,sale,385.0,False,5,5,barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.47387,-3.72979,False,https://www.idealista.com/inmueble/93716932/,4121,True,good,False,,2416,"{'subtitle': 'Peñagrande, Madrid', 'title': 'Chalet adosado'}",True,True,False,False,False,,terracedHouse,True,True,83.0,8.0,8-3,Peña Grande,Fuencarral - El Pardo
93848274,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/f7/e2/873197144.jpg,cm-424527,42,4.0,1290000,flat,sale,213.0,True,4,2,barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.430661,-3.6981013,False,https://www.idealista.com/inmueble/93848274/,1446,True,good,False,1.0,6056,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso'}",True,True,False,False,False,,,True,True,73.0,7.0,7-3,Trafalgar,Chamberí
93511001,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/4c/0b/865536712.jpg,VM2103053,40,4.0,1030000,flat,sale,234.0,True,4,3,barrio Vallehermoso,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4404997,-3.7145637,False,https://www.idealista.com/inmueble/93511001/,390,True,renew,False,1.0,4402,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso'}",True,True,False,False,False,,,,,76.0,7.0,7-6,Vallehermoso,Chamberí
92461110,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/c1/62/840200693.jpg,DS-P22315,52,1.0,1250000,flat,sale,147.0,True,3,2,Calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4254052,-3.6870936,False,https://www.idealista.com/inmueble/92461110/,2528,True,good,False,1.0,8503,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en Calle de Hermosilla'}",True,True,False,False,False,,,,,41.0,4.0,4-1,Recoletos,Salamanca
91064017,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/2a/c1/825864038.jpg,sm153308,41,5.0,370000,flat,sale,77.0,True,2,2,barrio Prosperidad,Madrid,Madrid,Chamartín,es,Prosperidad,40.4440685,-3.6708511,False,https://www.idealista.com/inmueble/91064017/,3343,True,good,False,1.0,4805,"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso'}",True,True,False,False,False,,,,,52.0,5.0,5-2,Prosperidad,Chamartín
93617273,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/e1/b3/868143961.jpg,JL 159953,28,3.0,225000,flat,sale,45.0,False,1,1,barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4076436,-3.713593,False,https://www.idealista.com/inmueble/93617273/,3610,True,good,False,1.0,5000,"{'subtitle': 'Palacio, Madrid', 'title': 'Piso'}",True,True,False,False,False,,,,,11.0,1.0,1-1,Palacio,Centro
93285608,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/e8/35/865521719.jpg,AS 159217,35,4.0,225000,flat,sale,88.0,True,2,2,barrio 12 de Octubre-Orcasur,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3652821,-3.6939761,False,https://www.idealista.com/inmueble/93285608/,8417,True,good,False,1.0,2557,"{'subtitle': '12 de Octubre-Orcasur, Madrid', 'title': 'Piso'}",True,True,False,True,False,,,,,123.0,12.0,12-3,San Fermín,Usera
93394969,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/84/2d/862994404.jpg,MD159776,30,2.0,425000,flat,sale,80.0,True,3,2,Calle del Padre Francisco Palau y Quer,Madrid,Madrid,Chamartín,es,Castilla,40.4760663,-3.6866933,False,https://www.idealista.com/inmueble/93394969/,4468,True,good,False,1.0,5313,"{'subtitle': 'Castilla, Madrid', 'title': 'Piso en Calle del Padre Francisco Palau y Quer'}",True,True,False,False,False,,,,,85.0,8.0,8-5,La Paz,Fuencarral - El Pardo
93450398,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/3d/df/862989091.jpg,LR160504,43,6.0,1200000,flat,sale,181.0,True,3,2,Calle DE VIRIATO,Madrid,Madrid,Chamberí,es,Almagro,40.4370965,-3.6983981,False,https://www.idealista.com/inmueble/93450398/,1033,True,renew,False,1.0,6630,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso en Calle DE VIRIATO'}",True,True,False,False,False,,,,,74.0,7.0,7-4,Almagro,Chamberí
93383798,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/19/3a/862149555.jpg,CA160056,32,4.0,325000,flat,sale,62.0,True,1,1,Plaza Luca de Tena,Madrid,Madrid,Arganzuela,es,Palos de Moguer,40.3998368,-3.6933925,False,https://www.idealista.com/inmueble/93383798/,4681,True,good,False,1.0,5242,"{'subtitle': 'Palos de Moguer, Madrid', 'title': 'Piso en Plaza Luca de Tena'}",True,True,False,False,False,,,,,25.0,2.0,2-5,Delicias,Arganzuela
93199516,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/48/43/857493354.jpg,BS159677,45,6.0,890000,penthouse,sale,94.0,True,2,2,Calle de Maldonado,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4316741,-3.6731525,False,https://www.idealista.com/inmueble/93199516/,3252,True,good,False,1.0,9468,"{'subtitle': 'Lista, Madrid', 'title': 'Ático en Calle de Maldonado'}",True,True,False,False,False,,penthouse,True,True,45.0,4.0,4-5,Lista,Salamanca
92987441,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/e6/c7/853736605.jpg,es158659,34,4.0,400000,flat,sale,91.0,True,1,1,Paseo Marqués de Zafra,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4259819,-3.6689497,False,https://www.idealista.com/inmueble/92987441/,3807,True,good,False,1.0,4396,"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso en Paseo Marqués de Zafra'}",True,True,False,False,False,,,True,True,42.0,4.0,4-2,Goya,Salamanca
92963797,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/8e/6a/852998355.jpg,JL 145736,48,3.0,455000,penthouse,sale,130.0,False,3,2,Calle Núñez de Arce,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4144788,-3.7028464,False,https://www.idealista.com/inmueble/92963797/,2901,True,good,False,0.0,3500,"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Ático en Calle Núñez de Arce'}",True,True,False,False,False,,penthouse,,,13.0,1.0,1-3,Cortes,Centro
91407251,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/d7/d2/813860271.jpg,Bajo A,14,bj,696000,duplex,sale,126.0,True,3,3,"Calle Isla de Zanzibar, 59",Madrid,Madrid,Fuencarral,es,Peñagrande,40.4748576,-3.7235515,True,https://www.idealista.com/obra-nueva/91407251/,4041,False,newdevelopment,True,1.0,5524,"{'subtitle': 'Peñagrande, Madrid', 'title': 'Dúplex en Calle Isla de Zanzibar, 59'}",True,False,False,False,False,0.0,duplex,True,True,83.0,8.0,8-3,Peña Grande,Fuencarral - El Pardo
91396710,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/25/35/871362518.jpg,VM2010038,14,1,460000,flat,sale,65.0,True,1,1,barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4369112,-3.698832,False,https://www.idealista.com/inmueble/91396710/,1005,True,good,False,1.0,7077,"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,,,74.0,7.0,7-4,Almagro,Chamberí
91396708,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/e6/3d/820099045.jpg,VM2010040,17,2,750000,flat,sale,107.0,True,2,2,barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4371112,-3.701032,False,https://www.idealista.com/inmueble/91396708/,824,True,good,False,1.0,7009,"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,True,True,73.0,7.0,7-3,Trafalgar,Chamberí
91282700,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/be/88/873985112.jpg,salp204,20,8,1650000,flat,sale,308.0,True,5,4,barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4605057,-3.6868972,False,https://www.idealista.com/inmueble/91282700/,3003,False,renew,False,1.0,5357,"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,True,True,55.0,5.0,5-5,Nueva España,Chamartín
90215875,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/fb/e0/785604970.jpg,AS125420,43,4,1200000,duplex,sale,290.0,True,6,4,barrio San Juan Bautista,Madrid,Madrid,Ciudad Lineal,es,San Juan Bautista,40.4483725,-3.6533828,False,https://www.idealista.com/inmueble/90215875/,4880,True,good,False,1.0,4138,"{'subtitle': 'San Juan Bautista, Madrid', 'title': 'Dúplex'}",False,False,False,False,False,,duplex,True,True,156.0,15.0,15-6,San Juan Bautista,Ciudad Lineal
87841569,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/5f/01/732212171.jpg,podsp511,18,4,3150000,flat,sale,705.0,True,6,5,barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.436388,-3.6926342,False,https://www.idealista.com/inmueble/87841569/,1523,False,renew,False,1.0,4468,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,True,True,74.0,7.0,7-4,Almagro,Chamberí
85312618,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/c0/bd/659355435.jpg,jg136610,54,,1650000,chalet,sale,583.0,False,5,6,barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.4578984,-3.7709045,False,https://www.idealista.com/inmueble/85312618/,5524,False,good,False,,2830,"{'subtitle': 'Aravaca, Madrid', 'title': 'Chalet pareado'}",False,False,False,False,False,,semidetachedHouse,True,True,97.0,9.0,9-7,Aravaca,Moncloa - Aravaca
93854791,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/7f/cb/873367703.jpg,EXMADSID003,38,,239000,penthouse,sale,80.0,True,2,1,barrio San Isidro,Madrid,Madrid,Carabanchel,es,San Isidro,40.3966085,-3.7348875,False,https://www.idealista.com/inmueble/93854791/,5264,True,good,False,1.0,2988,"{'subtitle': 'San Isidro, Madrid', 'title': 'Ático'}",True,True,False,False,False,,penthouse,,,113.0,11.0,11-3,San Isidro,Carabanchel
93786936,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/76/e8/871718701.jpg,cm-424514-C,40,2,1150000,flat,sale,205.0,True,3,3,barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4265831,-3.701109,False,https://www.idealista.com/inmueble/93786936/,1670,False,good,False,1.0,5610,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,14.0,1.0,1-4,Justicia,Centro
93688187,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/c2/01/869238732.jpg,,28,,2200000,chalet,sale,656.0,False,4,4,barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4547233,-3.6435938,False,https://www.idealista.com/inmueble/93688187/,5852,False,renew,False,,3354,"{'subtitle': 'Conde Orgaz-Piovera, Madrid', 'title': 'Casa independiente'}",False,False,False,False,False,,independantHouse,True,True,162.0,16.0,16-2,Piovera,Hortaleza
93687113,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/57/7a/869211275.jpg,ANG.INV- 154 -B,18,2,320000,flat,sale,50.0,False,1,1,Calle de Alcántara,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4294053,-3.6753643,False,https://www.idealista.com/inmueble/93687113/,3159,False,good,False,0.0,6400,"{'subtitle': 'Lista, Madrid', 'title': 'Piso en Calle de Alcántara'}",True,False,False,False,False,,,,,45.0,4.0,4-5,Lista,Salamanca
93719639,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/8f/93/784131741.jpg,P3-9E,48,9,362000,flat,sale,59.0,True,1,1,"Calle San Epifanio, 9",Madrid,Madrid,Arganzuela,es,Imperial,40.4019695,-3.7200203,True,https://www.idealista.com/obra-nueva/93719639/,4312,False,newdevelopment,True,1.0,6136,"{'subtitle': 'Imperial, Madrid', 'title': 'Piso en Calle San Epifanio, 9'}",True,False,False,False,False,0.0,,True,True,21.0,2.0,2-1,Imperial,Arganzuela
93697624,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/69/9d/869487195.jpg,VO2031,18,bj,180000,flat,sale,63.0,True,3,1,Calle Moratalla,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.471663,-3.6561619,False,https://www.idealista.com/inmueble/93697624/,5756,True,renew,False,0.0,2857,"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso en Calle Moratalla'}",True,False,False,False,False,,,,,164.0,16.0,16-4,Pinar del Rey,Hortaleza
93260884,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/09/35/858456400.jpg,W-02KNDU,26,2,685000,flat,sale,121.0,True,3,3,barrio Gaztambide,Madrid,Madrid,Chamberí,es,Gaztambide,40.4334563,-3.7171897,False,https://www.idealista.com/inmueble/93260884/,948,True,renew,False,1.0,5661,"{'subtitle': 'Gaztambide, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,71.0,7.0,7-1,Gaztambide,Chamberí
93216465,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/7f/55/857378794.jpg,5032022,19,2,143000,flat,sale,53.0,False,2,1,Calle Alagón,Madrid,Madrid,Barajas,es,Timón,40.4721799,-3.5889453,False,https://www.idealista.com/inmueble/93216465/,10848,False,good,False,0.0,2698,"{'subtitle': 'Timón, Madrid', 'title': 'Piso en Calle Alagón'}",True,False,False,False,False,,,,,214.0,21.0,21-4,Timón,Barajas
92906447,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/cf/b7/858713557.jpg,M1341,38,6,775000,flat,sale,197.0,True,5,3,barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4526884,-3.7004454,False,https://www.idealista.com/inmueble/92906447/,1626,False,renew,False,1.0,3934,"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,,,62.0,6.0,6-2,Cuatro Caminos,Tetuán
92986066,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/7a/48/852532025.jpg,W-02HWPJ,22,2,520000,flat,sale,91.0,True,2,2,barrio Gaztambide,Madrid,Madrid,Chamberí,es,Gaztambide,40.4349704,-3.7176814,False,https://www.idealista.com/inmueble/92986066/,857,True,good,False,1.0,5714,"{'subtitle': 'Gaztambide, Madrid', 'title': 'Piso'}",False,True,False,False,False,,,,,71.0,7.0,7-1,Gaztambide,Chamberí
92808736,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/37/ec/848620933.jpg,VM2102032,18,3,433000,flat,sale,84.0,False,3,2,Calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4375242,-3.6828751,False,https://www.idealista.com/inmueble/92808736/,2311,True,good,False,0.0,5155,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en Calle de Lagasca'}",False,False,False,False,False,,,,,46.0,4.0,4-6,Castellana,Salamanca
92789622,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/88/2c/848199432.jpg,W-02L3XA,41,6,789000,penthouse,sale,180.0,True,3,2,barrio Alameda de Osuna,Madrid,Madrid,Barajas,es,Alameda de Osuna,40.4646827,-3.5847582,False,https://www.idealista.com/inmueble/92789622/,10946,True,good,False,1.0,4383,"{'subtitle': 'Alameda de Osuna, Madrid', 'title': 'Ático'}",False,False,False,False,False,,penthouse,True,True,211.0,21.0,21-1,Alameda de Osuna,Barajas
92642651,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/4a/46/844660530.jpg,VM2102004,18,5,670000,flat,sale,82.0,False,2,2,Calle de Don Ramón de la Cruz,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4268574,-3.670863,False,https://www.idealista.com/inmueble/92642651/,3620,True,good,False,1.0,8171,"{'subtitle': 'Lista, Madrid', 'title': 'Piso en Calle de Don Ramón de la Cruz'}",False,False,False,False,False,,,,,42.0,4.0,4-2,Goya,Salamanca
92478575,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/96/7a/840651166.jpg,W-02K4NL,50,3,560000,penthouse,sale,95.0,True,2,1,barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4427031,-3.7002907,False,https://www.idealista.com/inmueble/92478575/,874,True,renew,False,1.0,5895,"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Ático'}",False,False,False,False,False,,penthouse,True,True,75.0,7.0,7-5,Rios Rosas,Chamberí
92292510,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/81/a9/835968917.jpg,W-02KH4H,28,1,720000,flat,sale,141.0,True,3,2,barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4320821,-3.6727694,False,https://www.idealista.com/inmueble/92292510/,3271,True,good,False,1.0,5106,"{'subtitle': 'Lista, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,45.0,4.0,4-5,Lista,Salamanca
92098589,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/f0/00/830897954.jpg,W-02KM06,28,1,2300000,flat,sale,330.0,True,5,5,barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.429933,-3.6903378,False,https://www.idealista.com/inmueble/92098589/,2005,True,renew,False,1.0,6970,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,True,True,74.0,7.0,7-4,Almagro,Chamberí
91758598,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/e3/5e/822621956.jpg,W-02H6IG,28,12,2400000,flat,sale,283.0,True,4,3,barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4216504,-3.6804548,False,https://www.idealista.com/inmueble/91758598/,3227,False,renew,False,1.0,8481,"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,True,True,41.0,4.0,4-1,Recoletos,Salamanca
91687908,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/77/d4/821797108.jpg,VM2011006,18,en,790000,flat,sale,110.0,True,2,1,Calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4255491,-3.6849081,False,https://www.idealista.com/inmueble/91687908/,2662,True,good,False,1.0,7182,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en Calle de Hermosilla'}",False,False,False,False,False,,,True,True,41.0,4.0,4-1,Recoletos,Salamanca
91684816,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/ba/38/820754886.jpg,W-02H538,26,3,690000,flat,sale,101.0,True,2,2,barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.414222,-3.708318,False,https://www.idealista.com/inmueble/91684816/,2869,True,good,False,1.0,6832,"{'subtitle': 'Palacio, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,11.0,1.0,1-1,Palacio,Centro
86426676,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/f0/a6/693465373.jpg,W-02GGHI,32,bj,199995,flat,sale,53.0,True,2,2,barrio Bellas Vistas,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4547194,-3.7038116,False,https://www.idealista.com/inmueble/86426676/,1718,True,good,False,0.0,3773,"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,61.0,6.0,6-1,Bellas Vistas,Tetuán
86196637,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/62/41/775203650.jpg,VM1907002,13,ss,396000,flat,sale,81.0,True,1,1,Calle del Conde de Aranda,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4205902,-3.6873553,False,https://www.idealista.com/inmueble/86196637/,2886,True,good,False,1.0,4889,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en Calle del Conde de Aranda'}",False,False,False,False,False,,,,,41.0,4.0,4-1,Recoletos,Salamanca
93166981,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/bc/82/845479110.jpg,V2D5,23,7,518900,flat,sale,125.0,True,2,2,"Avenida Juan Antonio Samaranch, 141",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.493922,-3.6208875,True,https://www.idealista.com/obra-nueva/93166981/,9631,False,newdevelopment,True,1.0,4151,"{'subtitle': 'Valdebebas - Valdefuentes, Madrid', 'title': 'Piso en Avenida Juan Antonio Samaranch, 141'}",True,False,False,False,False,0.0,,True,True,166.0,16.0,16-6,Valdefuentes,Hortaleza
88451009,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/09/44/845479111.jpg,V4D2 3,23,3,661300,flat,sale,171.0,True,4,3,"Avenida Juan Antonio Samaranch, 141",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.493922,-3.6208875,True,https://www.idealista.com/obra-nueva/88451009/,9631,False,newdevelopment,True,1.0,3867,"{'subtitle': 'Valdebebas - Valdefuentes, Madrid', 'title': 'Piso en Avenida Juan Antonio Samaranch, 141'}",True,False,False,False,False,0.0,,True,True,166.0,16.0,16-6,Valdefuentes,Hortaleza
91214716,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/24/13/809314929.jpg,wcan915riblocEst,15,bj,109900,studio,sale,38.0,True,0,1,Calle Ribadumia,Madrid,Madrid,San Blas,es,Canillejas,40.4426994,-3.609685,False,https://www.idealista.com/inmueble/91214716/,8494,True,good,False,0.0,2892,"{'subtitle': 'Canillejas, Madrid', 'title': 'Estudio en Calle Ribadumia'}",True,False,False,False,False,,studio,,,207.0,20.0,20-7,Canillejas,San Blas - Canillejas
90139410,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/5f/d9/784095649.jpg,W-02H9TE,34,4,1060000,flat,sale,234.0,True,4,3,barrio Vallehermoso,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4434997,-3.7124637,False,https://www.idealista.com/inmueble/90139410/,441,True,renew,False,1.0,4530,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,76.0,7.0,7-6,Vallehermoso,Chamberí
89068200,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/5e/3e/762403943.jpg,W-02IFBW,34,6,1200000,flat,sale,178.0,True,3,2,barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4372965,-3.6948981,False,https://www.idealista.com/inmueble/89068200/,1312,True,good,False,1.0,6742,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,74.0,7.0,7-4,Almagro,Chamberí
87970833,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/b1/e0/753818436.jpg,V13,12,1,499400,flat,sale,114.0,True,2,2,Calle Mª de las Mercedes de Borbón esq c/ Jordi Solé Tura s/n,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4922269,-3.612258,True,https://www.idealista.com/obra-nueva/87970833/,10103,False,newdevelopment,True,1.0,4381,"{'subtitle': 'Valdebebas - Valdefuentes, Madrid', 'title': 'Piso en Calle Mª de las Mercedes de Borbón esq c/ Jordi Solé Tura s/n'}",True,False,False,False,False,0.0,,True,True,166.0,16.0,16-6,Valdefuentes,Hortaleza
87768661,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/51/93/dd/730472599.jpg,W-02HDQ2,30,4,525000,duplex,sale,86.0,True,2,2,barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4127102,-3.7088152,False,https://www.idealista.com/inmueble/87768661/,3035,True,good,False,0.0,6105,"{'subtitle': 'Palacio, Madrid', 'title': 'Dúplex'}",False,False,False,False,False,,duplex,,,11.0,1.0,1-1,Palacio,Centro
87144204,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/50/b8/723482502.jpg,W-02GP02,26,bj,363000,flat,sale,77.0,True,1,2,barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4368776,-3.6741024,False,https://www.idealista.com/inmueble/87144204/,3057,True,good,False,1.0,4714,"{'subtitle': 'Guindalera, Madrid', 'title': 'Piso'}",False,True,False,False,False,,,True,True,44.0,4.0,4-4,Guindalera,Salamanca
86365370,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/45/12/691046749.jpg,W-02DXIB,52,1,255000,flat,sale,53.0,True,1,1,barrio Castilla,Madrid,Madrid,Chamartín,es,Castilla,40.4689247,-3.6840391,False,https://www.idealista.com/inmueble/86365370/,3894,True,renew,False,1.0,4811,"{'subtitle': 'Castilla, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,56.0,5.0,5-6,Castilla,Chamartín
85799594,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/79/8a/655369790.jpg,PA 1B,72,1,475000,flat,sale,169.0,True,4,3,Calle Concejal Gines Melendez s/n,Madrid,Madrid,San Blas,es,Rejas,40.4428309,-3.575507,True,https://www.idealista.com/obra-nueva/85799594/,11385,False,newdevelopment,True,1.0,2811,"{'subtitle': 'Rejas, Madrid', 'title': 'Piso en Calle Concejal Gines Melendez s/n'}",True,False,False,False,False,0.0,,True,True,206.0,20.0,20-6,Rejas,San Blas - Canillejas
36179457,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/ca/bb/193155759.jpg,W-02858Q,24,3,535000,penthouse,sale,126.0,True,2,2,barrio Simancas,Madrid,Madrid,San Blas,es,Simancas,40.4384908,-3.6314882,False,https://www.idealista.com/inmueble/36179457/,6646,True,good,False,1.0,4246,"{'subtitle': 'Simancas, Madrid', 'title': 'Ático'}",False,False,False,False,False,,penthouse,,,201.0,20.0,20-1,Simancas,San Blas - Canillejas
93790232,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/40/bf/871804240.jpg,A-0099,12,1,572150,flat,sale,101.0,True,2,2,Calle de Domenico Scarlatti,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4424686,-3.7180523,False,https://www.idealista.com/inmueble/93790232/,734,False,good,False,0.0,5665,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso en Calle de Domenico Scarlatti'}",False,False,False,False,False,,,,,76.0,7.0,7-6,Vallehermoso,Chamberí
